RecordID,RecordType,RouteID,RouteName,RouteStatus,RouteColorCode,FetchedDate,FetchedTime
7051,Bus,10,Obama Presidential Center/Museum of Science & Industry Express,Planned Reroute,b71234,8/23/2026,16:00:03
7052,Bus,11,Lincoln,Planned Reroute,565a5c,8/23/2026,16:00:03
7053,Bus,12,Roosevelt,Normal Service,565a5c,8/23/2026,16:00:03
7054,Bus,J14,Jeffery Jump,Planned Reroute,0065BD,8/23/2026,16:00:03
7055,Bus,15,Jeffery Local,Planned Reroute,565a5c,8/23/2026,16:00:03
7056,Bus,18,16th-18th,Normal Service,565a5c,8/23/2026,16:00:03
7057,Bus,19,United Center Express,Planned Reroute,ffffff,8/23/2026,16:00:03
7058,Bus,20,Madison,Planned Reroute,414145,8/23/2026,16:00:03
7059,Bus,21,Cermak,Normal Service,565a5c,8/23/2026,16:00:03
7060,Bus,22,Clark,Bus Stop Note,565a5c,8/23/2026,16:00:03
7061,Bus,24,Wentworth,Bus Stop Note,565a5c,8/23/2026,16:00:03
7062,Bus,26,South Shore Express,Normal Service,ffffff,8/23/2026,16:00:03
7063,Bus,28,Stony Island,Planned Reroute,565a5c,8/23/2026,16:00:03
7064,Bus,29,State,Planned Reroute,565a5c,8/23/2026,16:00:03
7065,Bus,30,South Chicago,Normal Service,565a5c,8/23/2026,16:00:03
7066,Bus,31,31st,Normal Service,565a5c,8/23/2026,16:00:03
7067,Bus,34,South Michigan,Normal Service,414145,8/23/2026,16:00:03
7068,Bus,35,31st/35th,Added Service,414145,8/23/2026,16:00:03
7069,Bus,36,Broadway,Planned Reroute,565a5c,8/23/2026,16:00:03
7070,Bus,37,Sedgwick,Planned Reroute,565a5c,8/23/2026,16:00:03
7071,Bus,39,Pershing,Normal Service,565a5c,8/23/2026,16:00:03
7072,Bus,43,43rd,Normal Service,565a5c,8/23/2026,16:00:03
7073,Bus,44,Wallace/Racine,Planned Reroute,565a5c,8/23/2026,16:00:03
7074,Bus,47,47th,Normal Service,414145,8/23/2026,16:00:03
7075,Bus,48,South Damen,Normal Service,ffffff,8/23/2026,16:00:03
7076,Bus,49,Western,Planned Reroute,414145,8/23/2026,16:00:03
7077,Bus,49B,North Western,Planned Reroute,565a5c,8/23/2026,16:00:03
7078,Bus,X49,Western Express,Planned Reroute,ffffff,8/23/2026,16:00:03
7079,Bus,50,Damen,Bus Stop Note,565a5c,8/23/2026,16:00:03
7080,Bus,51,51st,Normal Service,565a5c,8/23/2026,16:00:03
7081,Bus,52,Kedzie,Normal Service,565a5c,8/23/2026,16:00:03
7082,Bus,52A,South Kedzie,Normal Service,565a5c,8/23/2026,16:00:03
7083,Bus,53,Pulaski,Normal Service,414145,8/23/2026,16:00:03
7084,Bus,53A,South Pulaski,Normal Service,565a5c,8/23/2026,16:00:03
7085,Bus,54,Cicero,Normal Service,414145,8/23/2026,16:00:03
7086,Bus,54A,North Cicero/Skokie Blvd.,Normal Service,ffffff,8/23/2026,16:00:03
7087,Bus,54B,South Cicero,Normal Service,565a5c,8/23/2026,16:00:03
7088,Bus,55,Garfield,Normal Service,414145,8/23/2026,16:00:03
7089,Bus,55A,55th/Austin,Normal Service,ffffff,8/23/2026,16:00:03
7090,Bus,55N,55th/Narragansett,Normal Service,565a5c,8/23/2026,16:00:03
7091,Bus,56,Milwaukee,Normal Service,565a5c,8/23/2026,16:00:03
7092,Bus,57,Laramie,Normal Service,565a5c,8/23/2026,16:00:03
7093,Bus,59,59th/61st,Normal Service,565a5c,8/23/2026,16:00:03
7094,Bus,60,Blue Island/26th,Planned Reroute,414145,8/23/2026,16:00:03
7095,Bus,62,Archer,Planned Reroute,565a5c,8/23/2026,16:00:03
7096,Bus,62H,Archer/Harlem,Normal Service,565a5c,8/23/2026,16:00:03
7097,Bus,63,63rd,Minor Delays / Reroute,414145,8/23/2026,16:00:03
7098,Bus,63W,West 63rd,Normal Service,565a5c,8/23/2026,16:00:03
7099,Bus,65,Grand,Normal Service,565a5c,8/23/2026,16:00:03
7100,Bus,66,Chicago,Planned Reroute,414145,8/23/2026,16:00:03
7101,Bus,67,67th-69th-71st,Planned Reroute,565a5c,8/23/2026,16:00:03
7102,Bus,68,Northwest Highway,Normal Service,565a5c,8/23/2026,16:00:03
7103,Bus,70,Division,Normal Service,565a5c,8/23/2026,16:00:03
7104,Bus,71,71st/South Shore,Normal Service,565a5c,8/23/2026,16:00:03
7105,Bus,72,North,Added Service,565a5c,8/23/2026,16:00:03
7106,Bus,73,Armitage,Planned Reroute,565a5c,8/23/2026,16:00:03
7107,Bus,74,Fullerton,Added Service,414145,8/23/2026,16:00:03
7108,Bus,75,74th-75th,Normal Service,565a5c,8/23/2026,16:00:03
7109,Bus,76,Diversey,Added Service,565a5c,8/23/2026,16:00:03
7110,Bus,77,Belmont,Normal Service,414145,8/23/2026,16:00:03
7111,Bus,78,Montrose,Service Change,565a5c,8/23/2026,16:00:03
7112,Bus,79,79th,Normal Service,414145,8/23/2026,16:00:03
7113,Bus,80,Irving Park,Normal Service,565a5c,8/23/2026,16:00:03
7114,Bus,81,Lawrence,Normal Service,565a5c,8/23/2026,16:00:03
7115,Bus,81W,West Lawrence,Normal Service,565a5c,8/23/2026,16:00:03
7116,Bus,82,Kimball-Homan,Planned Reroute,414145,8/23/2026,16:00:03
7117,Bus,84,Peterson,Normal Service,565a5c,8/23/2026,16:00:03
7118,Bus,85,Central,Added Service,414145,8/23/2026,16:00:03
7119,Bus,85A,North Central,Normal Service,565a5c,8/23/2026,16:00:03
7120,Bus,86,Narragansett/Ridgeland,Normal Service,565a5c,8/23/2026,16:00:03
7121,Bus,87,87th,Normal Service,565a5c,8/23/2026,16:00:03
7122,Bus,88,Higgins,Normal Service,565a5c,8/23/2026,16:00:03
7123,Bus,90,Harlem,Normal Service,565a5c,8/23/2026,16:00:03
7124,Bus,91,Austin,Planned Reroute,565a5c,8/23/2026,16:00:03
7125,Bus,92,Foster,Planned Reroute,565a5c,8/23/2026,16:00:03
7126,Bus,93,California/Dodge,Planned Reroute,565a5c,8/23/2026,16:00:03
7127,Bus,94,California,Normal Service,565a5c,8/23/2026,16:00:03
7128,Bus,95,95th,Normal Service,414145,8/23/2026,16:00:03
7129,Bus,96,Lunt,Planned Reroute,565a5c,8/23/2026,16:00:03
7130,Bus,97,Skokie,Normal Service,565a5c,8/23/2026,16:00:03
7131,Bus,100,Jeffery Manor Express,Normal Service,ffffff,8/23/2026,16:00:03
7132,Bus,103,West 103rd,Normal Service,565a5c,8/23/2026,16:00:03
7133,Bus,106,East 103rd,Normal Service,565a5c,8/23/2026,16:00:03
7134,Bus,108,Halsted/95th,Normal Service,ffffff,8/23/2026,16:00:03
7135,Bus,111,111th/King Drive,Normal Service,565a5c,8/23/2026,16:00:03
7136,Bus,111A,Pullman Shuttle,Normal Service,565a5c,8/23/2026,16:00:03
7137,Bus,112,Vincennes/111th,Normal Service,565a5c,8/23/2026,16:00:03
7138,Bus,115,Pullman/115th,Planned Reroute,565a5c,8/23/2026,16:00:03
7139,Bus,119,Michigan/119th,Normal Service,565a5c,8/23/2026,16:00:03
7140,Bus,120,Ogilvie/Streeterville Express,Bus Stop Note,ffffff,8/23/2026,16:00:03
7141,Bus,121,Union/Streeterville Express,Bus Stop Note,ffffff,8/23/2026,16:00:03
7142,Bus,124,Navy Pier,Planned Reroute,565a5c,8/23/2026,16:00:03
7143,Bus,125,Water Tower Express,Planned Reroute,ffffff,8/23/2026,16:00:03
7144,Bus,126,Jackson,Normal Service,565a5c,8/23/2026,16:00:03
7145,Bus,128,Soldier Field Express,Normal Service,ffffff,8/23/2026,16:00:03
7146,Bus,130,Museum Campus,Normal Service,ffffff,8/23/2026,16:00:03
7147,Bus,134,Stockton/LaSalle Express,Normal Service,ffffff,8/23/2026,16:00:03
7148,Bus,135,Clarendon/LaSalle Express,Normal Service,ffffff,8/23/2026,16:00:03
7149,Bus,136,Sheridan/LaSalle Express,Normal Service,ffffff,8/23/2026,16:00:03
7150,Bus,143,Stockton/Michigan Express,Normal Service,ffffff,8/23/2026,16:00:03
7151,Bus,146,Inner Lake Shore/Michigan Express,Planned Reroute,b71234,8/23/2026,16:00:03
7152,Bus,147,Outer DuSable Lake Shore Express,Minor Delays / Reroute,b71234,8/23/2026,16:00:03
7153,Bus,148,Clarendon/Michigan Express,Planned Reroute,ffffff,8/23/2026,16:00:03
7154,Bus,151,Sheridan,Normal Service,565a5c,8/23/2026,16:00:03
7155,Bus,152,Addison,Normal Service,565a5c,8/23/2026,16:00:03
7156,Bus,155,Devon,Normal Service,565a5c,8/23/2026,16:00:03
7157,Bus,156,LaSalle,Normal Service,565a5c,8/23/2026,16:00:03
7158,Bus,157,Streeterville/Taylor,Planned Reroute,565a5c,8/23/2026,16:00:03
7159,Bus,165,West 65th,Normal Service,ffffff,8/23/2026,16:00:03
7160,Bus,169,69th/UPS Express,Normal Service,ffffff,8/23/2026,16:00:03
7161,Bus,171,U. of Chicago/Hyde Park,Normal Service,565a5c,8/23/2026,16:00:03
7162,Bus,172,U. of Chicago/Kenwood,Planned Reroute,565a5c,8/23/2026,16:00:03
7163,Bus,192,U. of Chicago Hospitals Express,Planned Reroute,ffffff,8/23/2026,16:00:03
7164,Bus,201,Central/Ridge,Normal Service,565a5c,8/23/2026,16:00:03
7165,Bus,206,Evanston Circulator,Normal Service,ffffff,8/23/2026,16:00:03
7166,Rail,Red,Red Line,Normal Service,c60c30,8/23/2026,16:00:05
7167,Rail,Blue,Blue Line,Service Change,00a1de,8/23/2026,16:00:05
7168,Rail,Brn,Brown Line,Normal Service,62361b,8/23/2026,16:00:05
7169,Rail,G,Green Line,Special Note,009b3a,8/23/2026,16:00:05
7170,Rail,Org,Orange Line,Normal Service,f9461c,8/23/2026,16:00:05
7171,Rail,Pink,Pink Line,Normal Service,e27ea6,8/23/2026,16:00:05
7172,Rail,P,Purple Line,Added Service,522398,8/23/2026,16:00:05
7173,Rail,Y,Yellow Line,Added Service,f9e300,8/23/2026,16:00:05
7174,Systemwide,Systemwide,All Routes,Normal Service,0,8/23/2026,16:00:06
7175,Systemwide,Bus,All Bus Routes,Service Change,0,8/23/2026,16:00:06
7176,Systemwide,Train,All Train Routes,Normal Service,0,8/23/2026,16:00:06
7177,Bus,1,Bronzeville/Union Station,Normal Service,ffffff,8/23/2026,16:30:33
7178,Bus,2,Hyde Park Express,Planned Reroute,ffffff,8/23/2026,16:30:33
7179,Bus,3,King Drive,Added Service,565a5c,8/23/2026,16:30:33
7180,Bus,4,Cottage Grove,Planned Reroute,414145,8/23/2026,16:30:33
7181,Bus,X4,Cottage Grove Express,Normal Service,ffffff,8/23/2026,16:30:33
7182,Bus,N5,South Shore Night Bus,Planned Reroute,ffffff,8/23/2026,16:30:33
7183,Bus,6,Jackson Park Express,Planned Reroute,b71234,8/23/2026,16:30:33
7184,Bus,7,Harrison,Planned Reroute,565a5c,8/23/2026,16:30:33
7185,Bus,8,Halsted,Planned Reroute,565a5c,8/23/2026,16:30:33
7186,Bus,8A,South Halsted,Normal Service,565a5c,8/23/2026,16:30:33
7187,Bus,9,Ashland,Planned Reroute,565a5c,8/23/2026,16:30:33
7188,Bus,X9,Ashland Express,Normal Service,ffffff,8/23/2026,16:30:33
7189,Bus,10,Obama Presidential Center/Museum of Science & Industry Express,Planned Reroute,b71234,8/23/2026,16:30:33
7190,Bus,11,Lincoln,Planned Reroute,565a5c,8/23/2026,16:30:33
7191,Bus,12,Roosevelt,Normal Service,565a5c,8/23/2026,16:30:33
7192,Bus,J14,Jeffery Jump,Planned Reroute,0065BD,8/23/2026,16:30:33
7193,Bus,15,Jeffery Local,Planned Reroute,565a5c,8/23/2026,16:30:33
7194,Bus,18,16th-18th,Normal Service,565a5c,8/23/2026,16:30:33
7195,Bus,19,United Center Express,Planned Reroute,ffffff,8/23/2026,16:30:33
7196,Bus,20,Madison,Planned Reroute,414145,8/23/2026,16:30:33
7197,Bus,21,Cermak,Normal Service,565a5c,8/23/2026,16:30:33
7198,Bus,22,Clark,Bus Stop Note,565a5c,8/23/2026,16:30:33
7199,Bus,24,Wentworth,Bus Stop Note,565a5c,8/23/2026,16:30:33
7200,Bus,26,South Shore Express,Normal Service,ffffff,8/23/2026,16:30:33
7201,Bus,28,Stony Island,Planned Reroute,565a5c,8/23/2026,16:30:33
7202,Bus,29,State,Planned Reroute,565a5c,8/23/2026,16:30:33
7203,Bus,30,South Chicago,Normal Service,565a5c,8/23/2026,16:30:33
7204,Bus,31,31st,Normal Service,565a5c,8/23/2026,16:30:33
7205,Bus,34,South Michigan,Normal Service,414145,8/23/2026,16:30:33
7206,Bus,35,31st/35th,Added Service,414145,8/23/2026,16:30:33
7207,Bus,36,Broadway,Planned Reroute,565a5c,8/23/2026,16:30:33
7208,Bus,37,Sedgwick,Planned Reroute,565a5c,8/23/2026,16:30:33
7209,Bus,39,Pershing,Normal Service,565a5c,8/23/2026,16:30:33
7210,Bus,43,43rd,Normal Service,565a5c,8/23/2026,16:30:33
7211,Bus,44,Wallace/Racine,Planned Reroute,565a5c,8/23/2026,16:30:33
7212,Bus,47,47th,Normal Service,414145,8/23/2026,16:30:33
7213,Bus,48,South Damen,Normal Service,ffffff,8/23/2026,16:30:33
7214,Bus,49,Western,Planned Reroute,414145,8/23/2026,16:30:33
7215,Bus,49B,North Western,Planned Reroute,565a5c,8/23/2026,16:30:33
7216,Bus,X49,Western Express,Planned Reroute,ffffff,8/23/2026,16:30:33
7217,Bus,50,Damen,Bus Stop Note,565a5c,8/23/2026,16:30:33
7218,Bus,51,51st,Normal Service,565a5c,8/23/2026,16:30:33
7219,Bus,52,Kedzie,Normal Service,565a5c,8/23/2026,16:30:33
7220,Bus,52A,South Kedzie,Normal Service,565a5c,8/23/2026,16:30:33
7221,Bus,53,Pulaski,Normal Service,414145,8/23/2026,16:30:33
7222,Bus,53A,South Pulaski,Normal Service,565a5c,8/23/2026,16:30:33
7223,Bus,54,Cicero,Normal Service,414145,8/23/2026,16:30:33
7224,Bus,54A,North Cicero/Skokie Blvd.,Normal Service,ffffff,8/23/2026,16:30:33
7225,Bus,54B,South Cicero,Normal Service,565a5c,8/23/2026,16:30:33
7226,Bus,55,Garfield,Normal Service,414145,8/23/2026,16:30:33
7227,Bus,55A,55th/Austin,Normal Service,ffffff,8/23/2026,16:30:33
7228,Bus,55N,55th/Narragansett,Normal Service,565a5c,8/23/2026,16:30:33
7229,Bus,56,Milwaukee,Normal Service,565a5c,8/23/2026,16:30:33
7230,Bus,57,Laramie,Normal Service,565a5c,8/23/2026,16:30:33
7231,Bus,59,59th/61st,Normal Service,565a5c,8/23/2026,16:30:33
7232,Bus,60,Blue Island/26th,Planned Reroute,414145,8/23/2026,16:30:33
7233,Bus,62,Archer,Planned Reroute,565a5c,8/23/2026,16:30:33
7234,Bus,62H,Archer/Harlem,Normal Service,565a5c,8/23/2026,16:30:33
7235,Bus,63,63rd,Minor Delays / Reroute,414145,8/23/2026,16:30:33
7236,Bus,63W,West 63rd,Normal Service,565a5c,8/23/2026,16:30:33
7237,Bus,65,Grand,Normal Service,565a5c,8/23/2026,16:30:33
7238,Bus,66,Chicago,Planned Reroute,414145,8/23/2026,16:30:33
7239,Bus,67,67th-69th-71st,Planned Reroute,565a5c,8/23/2026,16:30:33
7240,Bus,68,Northwest Highway,Normal Service,565a5c,8/23/2026,16:30:33
7241,Bus,70,Division,Normal Service,565a5c,8/23/2026,16:30:33
7242,Bus,71,71st/South Shore,Normal Service,565a5c,8/23/2026,16:30:33
7243,Bus,72,North,Added Service,565a5c,8/23/2026,16:30:33
7244,Bus,73,Armitage,Planned Reroute,565a5c,8/23/2026,16:30:33
7245,Bus,74,Fullerton,Added Service,414145,8/23/2026,16:30:33
7246,Bus,75,74th-75th,Normal Service,565a5c,8/23/2026,16:30:33
7247,Bus,76,Diversey,Added Service,565a5c,8/23/2026,16:30:33
7248,Bus,77,Belmont,Normal Service,414145,8/23/2026,16:30:33
7249,Bus,78,Montrose,Service Change,565a5c,8/23/2026,16:30:33
7250,Bus,79,79th,Normal Service,414145,8/23/2026,16:30:33
7251,Bus,80,Irving Park,Normal Service,565a5c,8/23/2026,16:30:33
7252,Bus,81,Lawrence,Normal Service,565a5c,8/23/2026,16:30:33
7253,Bus,81W,West Lawrence,Normal Service,565a5c,8/23/2026,16:30:33
7254,Bus,82,Kimball-Homan,Planned Reroute,414145,8/23/2026,16:30:33
7255,Bus,84,Peterson,Normal Service,565a5c,8/23/2026,16:30:33
7256,Bus,85,Central,Added Service,414145,8/23/2026,16:30:33
7257,Bus,85A,North Central,Normal Service,565a5c,8/23/2026,16:30:33
7258,Bus,86,Narragansett/Ridgeland,Normal Service,565a5c,8/23/2026,16:30:33
7259,Bus,87,87th,Normal Service,565a5c,8/23/2026,16:30:33
7260,Bus,88,Higgins,Normal Service,565a5c,8/23/2026,16:30:33
7261,Bus,90,Harlem,Normal Service,565a5c,8/23/2026,16:30:33
7262,Bus,91,Austin,Planned Reroute,565a5c,8/23/2026,16:30:33
7263,Bus,92,Foster,Planned Reroute,565a5c,8/23/2026,16:30:33
7264,Bus,93,California/Dodge,Planned Reroute,565a5c,8/23/2026,16:30:33
7265,Bus,94,California,Normal Service,565a5c,8/23/2026,16:30:33
7266,Bus,95,95th,Normal Service,414145,8/23/2026,16:30:33
7267,Bus,96,Lunt,Planned Reroute,565a5c,8/23/2026,16:30:33
7268,Bus,97,Skokie,Normal Service,565a5c,8/23/2026,16:30:33
7269,Bus,100,Jeffery Manor Express,Normal Service,ffffff,8/23/2026,16:30:33
7270,Bus,103,West 103rd,Normal Service,565a5c,8/23/2026,16:30:33
7271,Bus,106,East 103rd,Normal Service,565a5c,8/23/2026,16:30:33
7272,Bus,108,Halsted/95th,Normal Service,ffffff,8/23/2026,16:30:33
7273,Bus,111,111th/King Drive,Normal Service,565a5c,8/23/2026,16:30:33
7274,Bus,111A,Pullman Shuttle,Normal Service,565a5c,8/23/2026,16:30:33
7275,Bus,112,Vincennes/111th,Normal Service,565a5c,8/23/2026,16:30:33
7276,Bus,115,Pullman/115th,Planned Reroute,565a5c,8/23/2026,16:30:33
7277,Bus,119,Michigan/119th,Normal Service,565a5c,8/23/2026,16:30:33
7278,Bus,120,Ogilvie/Streeterville Express,Bus Stop Note,ffffff,8/23/2026,16:30:33
7279,Bus,121,Union/Streeterville Express,Bus Stop Note,ffffff,8/23/2026,16:30:33
7280,Bus,124,Navy Pier,Planned Reroute,565a5c,8/23/2026,16:30:33
7281,Bus,125,Water Tower Express,Planned Reroute,ffffff,8/23/2026,16:30:33
7282,Bus,126,Jackson,Normal Service,565a5c,8/23/2026,16:30:33
7283,Bus,128,Soldier Field Express,Normal Service,ffffff,8/23/2026,16:30:33
7284,Bus,130,Museum Campus,Normal Service,ffffff,8/23/2026,16:30:33
7285,Bus,134,Stockton/LaSalle Express,Normal Service,ffffff,8/23/2026,16:30:33
7286,Bus,135,Clarendon/LaSalle Express,Normal Service,ffffff,8/23/2026,16:30:33
7287,Bus,136,Sheridan/LaSalle Express,Normal Service,ffffff,8/23/2026,16:30:33
7288,Bus,143,Stockton/Michigan Express,Normal Service,ffffff,8/23/2026,16:30:33
7289,Bus,146,Inner Lake Shore/Michigan Express,Planned Reroute,b71234,8/23/2026,16:30:33
7290,Bus,147,Outer DuSable Lake Shore Express,Minor Delays / Reroute,b71234,8/23/2026,16:30:33
7291,Bus,148,Clarendon/Michigan Express,Planned Reroute,ffffff,8/23/2026,16:30:33
7292,Bus,151,Sheridan,Normal Service,565a5c,8/23/2026,16:30:33
7293,Bus,152,Addison,Normal Service,565a5c,8/23/2026,16:30:33
7294,Bus,155,Devon,Normal Service,565a5c,8/23/2026,16:30:33
7295,Bus,156,LaSalle,Normal Service,565a5c,8/23/2026,16:30:33
7296,Bus,157,Streeterville/Taylor,Planned Reroute,565a5c,8/23/2026,16:30:33
7297,Bus,165,West 65th,Normal Service,ffffff,8/23/2026,16:30:33
7298,Bus,169,69th/UPS Express,Normal Service,ffffff,8/23/2026,16:30:33
7299,Bus,171,U. of Chicago/Hyde Park,Normal Service,565a5c,8/23/2026,16:30:33
7300,Bus,172,U. of Chicago/Kenwood,Planned Reroute,565a5c,8/23/2026,16:30:33
7301,Bus,192,U. of Chicago Hospitals Express,Planned Reroute,ffffff,8/23/2026,16:30:33
7302,Bus,201,Central/Ridge,Normal Service,565a5c,8/23/2026,16:30:33
7303,Bus,206,Evanston Circulator,Normal Service,ffffff,8/23/2026,16:30:33
7304,Rail,Red,Red Line,Normal Service,c60c30,8/23/2026,16:30:34
7305,Rail,Blue,Blue Line,Service Change,00a1de,8/23/2026,16:30:34
7306,Rail,Brn,Brown Line,Normal Service,62361b,8/23/2026,16:30:34
7307,Rail,G,Green Line,Special Note,009b3a,8/23/2026,16:30:34
7308,Rail,Org,Orange Line,Normal Service,f9461c,8/23/2026,16:30:34
7309,Rail,Pink,Pink Line,Normal Service,e27ea6,8/23/2026,16:30:34
7310,Rail,P,Purple Line,Added Service,522398,8/23/2026,16:30:34
7311,Rail,Y,Yellow Line,Added Service,f9e300,8/23/2026,16:30:34
7312,Systemwide,Systemwide,All Routes,Normal Service,0,8/23/2026,16:30:36
7313,Systemwide,Bus,All Bus Routes,Service Change,0,8/23/2026,16:30:36
7314,Systemwide,Train,All Train Routes,Normal Service,0,8/23/2026,16:30:36
7315,Bus,1,Bronzeville/Union Station,Normal Service,ffffff,8/23/2026,16:45:04
7316,Bus,2,Hyde Park Express,Planned Reroute,ffffff,8/23/2026,16:45:04
7317,Bus,3,King Drive,Added Service,565a5c,8/23/2026,16:45:04
7318,Bus,4,Cottage Grove,Planned Reroute,414145,8/23/2026,16:45:04
7319,Bus,X4,Cottage Grove Express,Normal Service,ffffff,8/23/2026,16:45:04
7320,Bus,N5,South Shore Night Bus,Planned Reroute,ffffff,8/23/2026,16:45:04
7321,Bus,6,Jackson Park Express,Planned Reroute,b71234,8/23/2026,16:45:04
7322,Bus,7,Harrison,Planned Reroute,565a5c,8/23/2026,16:45:04
7323,Bus,8,Halsted,Planned Reroute,565a5c,8/23/2026,16:45:04
7324,Bus,8A,South Halsted,Normal Service,565a5c,8/23/2026,16:45:04
7325,Bus,9,Ashland,Planned Reroute,565a5c,8/23/2026,16:45:04
7326,Bus,X9,Ashland Express,Normal Service,ffffff,8/23/2026,16:45:04
7327,Bus,10,Obama Presidential Center/Museum of Science & Industry Express,Planned Reroute,b71234,8/23/2026,16:45:04
7328,Bus,11,Lincoln,Planned Reroute,565a5c,8/23/2026,16:45:04
7329,Bus,12,Roosevelt,Normal Service,565a5c,8/23/2026,16:45:04
7330,Bus,J14,Jeffery Jump,Planned Reroute,0065BD,8/23/2026,16:45:04
7331,Bus,15,Jeffery Local,Planned Reroute,565a5c,8/23/2026,16:45:04
7332,Bus,18,16th-18th,Normal Service,565a5c,8/23/2026,16:45:04
7333,Bus,19,United Center Express,Planned Reroute,ffffff,8/23/2026,16:45:04
7334,Bus,20,Madison,Planned Reroute,414145,8/23/2026,16:45:04
7335,Bus,21,Cermak,Normal Service,565a5c,8/23/2026,16:45:04
7336,Bus,22,Clark,Bus Stop Note,565a5c,8/23/2026,16:45:04
7337,Bus,24,Wentworth,Bus Stop Note,565a5c,8/23/2026,16:45:04
7338,Bus,26,South Shore Express,Normal Service,ffffff,8/23/2026,16:45:04
7339,Bus,28,Stony Island,Planned Reroute,565a5c,8/23/2026,16:45:04
7340,Bus,29,State,Planned Reroute,565a5c,8/23/2026,16:45:04
7341,Bus,30,South Chicago,Normal Service,565a5c,8/23/2026,16:45:04
7342,Bus,31,31st,Normal Service,565a5c,8/23/2026,16:45:04
7343,Bus,34,South Michigan,Normal Service,414145,8/23/2026,16:45:04
7344,Bus,35,31st/35th,Added Service,414145,8/23/2026,16:45:04
7345,Bus,36,Broadway,Planned Reroute,565a5c,8/23/2026,16:45:04
7346,Bus,37,Sedgwick,Planned Reroute,565a5c,8/23/2026,16:45:04
7347,Bus,39,Pershing,Normal Service,565a5c,8/23/2026,16:45:04
7348,Bus,43,43rd,Normal Service,565a5c,8/23/2026,16:45:04
7349,Bus,44,Wallace/Racine,Planned Reroute,565a5c,8/23/2026,16:45:04
7350,Bus,47,47th,Normal Service,414145,8/23/2026,16:45:04
7351,Bus,48,South Damen,Normal Service,ffffff,8/23/2026,16:45:04
7352,Bus,49,Western,Planned Reroute,414145,8/23/2026,16:45:04
7353,Bus,49B,North Western,Planned Reroute,565a5c,8/23/2026,16:45:04
7354,Bus,X49,Western Express,Planned Reroute,ffffff,8/23/2026,16:45:04
7355,Bus,50,Damen,Bus Stop Note,565a5c,8/23/2026,16:45:04
7356,Bus,51,51st,Normal Service,565a5c,8/23/2026,16:45:04
7357,Bus,52,Kedzie,Normal Service,565a5c,8/23/2026,16:45:04
7358,Bus,52A,South Kedzie,Normal Service,565a5c,8/23/2026,16:45:04
7359,Bus,53,Pulaski,Normal Service,414145,8/23/2026,16:45:04
7360,Bus,53A,South Pulaski,Normal Service,565a5c,8/23/2026,16:45:04
7361,Bus,54,Cicero,Normal Service,414145,8/23/2026,16:45:04
7362,Bus,54A,North Cicero/Skokie Blvd.,Normal Service,ffffff,8/23/2026,16:45:04
7363,Bus,54B,South Cicero,Normal Service,565a5c,8/23/2026,16:45:04
7364,Bus,55,Garfield,Normal Service,414145,8/23/2026,16:45:04
7365,Bus,55A,55th/Austin,Normal Service,ffffff,8/23/2026,16:45:04
7366,Bus,55N,55th/Narragansett,Normal Service,565a5c,8/23/2026,16:45:04
